place_id,name,address,phone,website,faith_tradition,primary_type,latitude,longitude,rating,review_count,business_status,city,state,zip_code,vertical,created_at,validation_status,validation_reason,validated_at
ChIJC8gPy3Id9YgRJ7v7J1EHBtI,"Fellowship of Faith Church International","2553 Connally Dr, East Point, GA 30344, USA","(404) 346-1162",https://www.fofciatl.com/,Church,church,33.6953212,-84.4714262,4.8,59,OPERATIONAL,"East Point",GA,30344,places_of_worship,"2026-05-24 16:47:18",pending,,
ChIJ1xFqyyUD9YgRhEIHO8WIYxs,"Cathedral of Faith Church of God in Christ","1137 Avon Ave SW, Atlanta, GA 30310, USA","(404) 752-8960",http://www.cofcogic.org/,Church,church,33.7225578,-84.4254919,4.7,98,OPERATIONAL,Atlanta,GA,30310,places_of_worship,"2026-05-24 16:47:18",pending,,
ChIJmZcZP-cc9YgRMZjWZh57Rn4,"Philadelphia Baptist Church","1150 Philadelphia Ave SW, Atlanta, GA 30311, USA","(404) 752-5896",http://www.pbcatlanta.org/,Church,church,33.7239703,-84.4608272,4.8,13,OPERATIONAL,Atlanta,GA,30311,places_of_worship,"2026-05-24 16:47:18",pending,,
ChIJ9aOumeMc9YgR6aduLmyXQEk,"Episcopal Church of the Incarnation","2407 Cascade Rd, Atlanta, GA 30311, USA","(404) 755-6654",http://www.incaratl.org/,Church,church,33.7218759,-84.4667333,4.7,12,OPERATIONAL,Atlanta,GA,30311,places_of_worship,"2026-05-24 16:47:18",pending,,
ChIJy5jLbqfdX4gRGVI-90tKB08,"Saint Toribio Romo Catholic Church","2402 US-76, Chatsworth, GA 30705, USA","(706) 517-6271",,Church,church,34.7816306,-84.8159554,4.7,49,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ_0sjstDCX4gRj6jTzGzJ9ng,"Faith Worship Center","189 Hyden Tyler Rd, Chatsworth, GA 30705, USA","(706) 695-6866",http://www.faithworshipcenter.online/,Church,church,34.7870001,-84.7639245,4.9,20,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJIcj3wQjdX4gR2txZNgBXtRg,"Central Community Church","60 Pine Hills Dr, Chatsworth, GA 30705, USA","(706) 695-4242",https://www.cccogop.org/,Church,church,34.7834835,-84.8112155,4.9,17,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJD38u6wToX4gRYFwN-vtQNqk,"Chatsworth Church of God","1685 US-411, Chatsworth, GA 30705, USA","(706) 668-1228",,Church,church,34.7437229,-84.7648581,4.9,24,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJVwFtEuTaX4gRqXnX9SP17N4,"Sumach Cumberland Presbyterian Church","9203 GA-225, Chatsworth, GA 30705, USA","(706) 301-8397",http://www.sumachchurch.com/,Church,church,34.889655,-84.8003001,5.0,25,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ91BrhD_oX4gRGikxne2h3QQ,"Mt. Zion United Methodist Church","44 Wilbanks Rd, Chatsworth, GA 30705, USA",,https://www.facebook.com/MtZionUMCofChatsworth,Church,church,34.7277795,-84.7497834,5.0,6,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJa748LM_jX4gRGKoRplDAGY0,"Higher Praise Church of God","10051 GA-225, Chatsworth, GA 30705, USA","(706) 299-4175",https://www.facebook.com/HigherPraiseCOG19,Church,church,34.6340809,-84.8636756,5.0,1,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJgcbRzELdX4gRG0BCYZYsVnc,"Chatsworth Congregation of Jehovah's Witnesses","29 Sitton Rd N, Chatsworth, GA 30705, USA","(706) 695-6996",http://www.jw.org/,Church,church,34.7633514,-84.7928513,4.9,32,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ7aDiV7TCX4gRQMtCSm-ZhO8,"Chatsworth First Methodist Church","107 W Cherokee St, Chatsworth, GA 30705, USA","(706) 695-3211",http://www.chatfumc.org/,Church,church,34.7691202,-84.7703309,4.8,13,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ3ZXnxiLnX4gRCG6Y43nFe-M,"New Hope Church","1487 New Hope Rd, Chatsworth, GA 30705, USA",,,Church,church,34.7198748,-84.8385154,4.8,14,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ6zltaRLdX4gRsluoQ7fgZXc,"Homeland Baptist Church","472 Treadwell Rd, Chatsworth, GA 30705, USA","(706) 517-9175",,Church,church,34.776538,-84.802479,4.8,17,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJKYzNe4PcX4gRz5PrL8noxhs,"Center Valley Methodist Church","5394 GA-225, Chatsworth, GA 30705, USA","(706) 695-3203",http://archives.umc.org/Directory/ChurchDetails.asp?FAC=25486,Church,church,34.8353969,-84.806803,3.5,12,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJswcn1MrCX4gRgZE8QohCuxw,"Centro Cristiano","314 W Chestnut St, Chatsworth, GA 30705, USA",,,Church,church,34.7748437,-84.7738654,4.6,11,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJMWnq4_joX4gRnTk2L444rBc,"Mount Pisgah Baptist Church","2309 Old Hwy 411, Chatsworth, GA 30705, USA",,,Church,church,34.7019999,-84.7387183,4.8,6,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJZUuY0-nnX4gRryqZ72Ufj0w,"Liberty Tabernacle","2196 Smyrna Church Rd, Chatsworth, GA 30705, USA","(706) 517-3140",,Church,church,34.7286429,-84.7879613,5.0,1,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJzbMzLSLeX4gR-i1FI9N8UrI,"Liberty Baptist Church","4221 US-76, Chatsworth, GA 30705, USA","(706) 226-4936",http://www.libertybaptistchurch.ws/,Church,church,34.7838486,-84.8479683,4.8,94,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJq6qWukrdX4gR6I-pkBuk9Ag,"Logos Church","502 N 6th Ave, Chatsworth, GA 30705, USA","(706) 383-9062",https://logoschurchonline.com/,Church,church,34.7718028,-84.7740461,5.0,5,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJDZGMTl7dX4gR-S9djRuJOpY,"Mount Olive Church","560 Sitton Rd S, Chatsworth, GA 30705, USA",,,Church,church,34.754673,-84.7921863,4.4,5,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ2X1TTLHpX4gRtiXpzLI7Niw,"Mountain View Baptist Church","3921 Old Federal Rd S, Chatsworth, GA 30705, USA",,http://www.mvbcgateway.org/,Church,church,34.720461,-84.7253209,5.0,11,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJK14tIT3pX4gRPGL4ZsrMyME,"Free Hope Baptist Church","4176 US-76, Chatsworth, GA 30705, USA","(706) 695-3717",,Church,church,34.7822699,-84.8454933,4.6,11,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJH3WhUFndX4gRHmIMaNJ9rew,"Tabernacle of Praise","1435 Leonard Bridge Rd, Chatsworth, GA 30705, USA","(706) 517-0377",,Church,church,34.756258,-84.7883482,5.0,3,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJz-HsvwToX4gRDniYiQlXw1s,"Chatsworth Church of Christ","1734 US-76, Chatsworth, GA 30705, USA",,https://chatsworthchurchofchrist.wordpress.com/,Church,church,34.7445128,-84.764511,5.0,3,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJTa2LHZbCX4gRdZKPmWxVcMU,"Chatsworth Seventh-Day Adventist Church","1115 GA-52, Chatsworth, GA 30705, USA","(706) 517-5124",http://www.chatsworthsdachurch.com/,Church,church,34.7652647,-84.7500707,4.9,16,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJX19n5xDbX4gRRk2vDcEfp6w,"Zion Hill Baptist Church","50 Zion Hill Church Rd, Chatsworth, GA 30705, USA","(706) 508-3246",http://www.zionhillbaptistchatsworth.com/,Church,church,34.8696922,-84.8009557,4.7,6,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJGwXG_QjdX4gR4Xsxw0ukyUE,Church@Chatsworth,"Chatsworth, GA 30705, USA",,,"Association / Organization",association_or_organization,34.7826127,-84.8120806,5.0,1,OPERATIONAL,,,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJiyVb1L_CX4gRDySPhxFTjjU,"Holly Creek Baptist Church","422 Holly Creek Cool Springs Rd, Chatsworth, GA 30705, USA","(706) 695-8522",http://www.hollycreekbaptist.org/,Church,church,34.7701476,-84.7517327,4.1,72,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJIyxzMarDX4gRYmQ7kropBto,"Iglesia Adventista Hispana de Chatsworth","88 N Park Dr, Chatsworth, GA 30705, USA","(706) 264-4299",https://chatsworthhispanicga.adventistchurch.org/,Church,church,34.7854342,-84.7704179,4.5,2,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ63px0TrdX4gRJpKAtnCVS9E,"Iglesia Pentecostez Casa De Dios","355 Ellijay St, Chatsworth, GA 30705, USA","(706) 229-2074",,Church,church,34.7584866,-84.8205269,5.0,1,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJFZVLmLzdX4gRAZU1mzx1ofc,"Fellowship Church","4385 GA-52 Alt, Chatsworth, GA 30705, USA",,,Church,church,34.7716017,-84.8406261,5.0,1,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJf1B9QQDdX4gRv0BFlXlZ6qM,"Asamblea Apostolica Manantial De Vida","329 Ellijay St, Chatsworth, GA 30705, USA",,,Church,church,34.7588457,-84.8199274,5.0,2,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ84e94hjkX4gRSvQUDb_STIU,"Northgate Church of Jesus Christ","7727 GA-225, Chatsworth, GA 30705, USA","(770) 548-4967",,Church,church,34.6575938,-84.8384934,5.0,6,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ85jF_ErdX4gRr1LPllKUxNA,"Woodhaven Church of Christ / Iglesia de Cristo","508 W Peachtree St, Chatsworth, GA 30705, USA","(706) 847-7400",http://www.woodhavenchurchofchrist.com/,Church,church,34.7698595,-84.7753156,5.0,4,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ68VQxhjkX4gRmYYZJpabe94,"New Prospect Baptist Church","7629 GA-225, Chatsworth, GA 30705, USA","(706) 629-9521",https://m.facebook.com/NewProspectChatsworth/,Church,church,34.6587863,-84.8374556,4.8,12,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJu87xLH3CX4gROqi6LsD8TIo,"Full Gospel Church","305 Cliffmine Rd, Chatsworth, GA 30705, USA",,,Church,church,34.7595462,-84.7284479,4.8,4,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJbbcwC0znX4gR9KqbHylY0t0,"Maranatha Baptist Church","3026 GA-225, Chatsworth, GA 30705, USA",,,Church,church,34.7177696,-84.8178701,5.0,2,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJX8L1VXHcX4gR00M6TtE94Jk,"Welcome Valley Baptist Church","1743 Fullers Chapel Rd, Chatsworth, GA 30705, USA",,https://m.facebook.com/pages/category/Religious-Organization/Welcome-Valley-Baptist-Church-926171050880059/,Church,church,34.8353125,-84.8307215,4.8,5,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJeS9rsWHnX4gR16SmBHW8XmI,"Opportunity Baptist Church","0052 231 001, Chatsworth, GA 30705, USA",,https://m.facebook.com/pages/Opportunity-Baptist-Church/234719893344657,Church,church,34.6900177,-84.7942428,5.0,9,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJLUUxxiL9X4gRieAtKkChdd4,"겟세마네 금식 기도원","2101 Chatsworth Hwy 225 NE, Calhoun, GA 30701, USA","(770) 549-6395",,Church,church,34.5552745,-84.8914467,1.0,1,OPERATIONAL,Calhoun,GA,30701,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJLVnArbbpX4gRWAWaACRPfRo,"Mountain View Church","3943 Old Federal Rd S, Chatsworth, GA 30705, USA",,,Church,church,34.7199683,-84.7245335,,,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJ15lDsUaHYIgR_heiiloMuR4,"Silverdale Baptist Church - North Ooltewah Campus","8761 Snowy Owl Rd, Ooltewah, TN 37363, USA","(423) 892-2173",https://www.silverdalebc.com/,Church,church,35.1318212,-85.0431041,4.6,47,OPERATIONAL,Ooltewah,TN,37363,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJs33HdQDdX4gRCMDJgcE4dDQ,"Grace Bible Church","2599 Leonard Bridge Rd, Chatsworth, GA 30705, USA",,,Church,church,34.754331,-84.8089636,,,OPERATIONAL,Chatsworth,GA,30705,places_of_worship,"2026-05-24 16:47:24",pending,,
ChIJUeTYGNYH9YgR83woxJGj9vU,"Chabad of Toco Hills","1229 Jody Ln NE, Atlanta, GA 30329, USA","(404) 337-6116",http://www.chabadtoco.com/,Synagogue,synagogue,33.8153923,-84.320516,4.9,11,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJZVOGXVgG9YgRvqzQ2i0iTas,"Decatur City Church","1995 Clairmont Rd, Decatur, GA 30033, USA","(404) 814-7300",http://decaturcity.org/,Church,church,33.8130987,-84.3071061,4.5,36,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJXVQYHU8G9YgRJ9fUcz5Ygic,"New Toco Shul","2003 Lavista Rd NE, Atlanta, GA 30329, USA",,http://newtocoshul.com/,Synagogue,synagogue,33.8147358,-84.3201036,4.8,16,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJmb63j_Kp9YgR9Wqkj9lNv5c,"The Universal Church","3110 E Ponce de Leon Ave, Scottdale, GA 30079, USA","(888) 332-4141",http://universalusa.org/,Church,church,33.785852,-84.267523,4.1,14,OPERATIONAL,Scottdale,GA,30079,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJ14AUEuwH9YgRaR8MW4zWoaw,"Mount Zion A.M.E. Church","2977 Lavista Rd, Decatur, GA 30033, USA","(404) 633-2288",https://mtzionamec.org/,Church,church,33.8249091,-84.2850782,5.0,18,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJiTkt--cH9YgR6rwizW86gV8,"Oak Grove United Methodist Church","1722 Oak Grove Rd, Decatur, GA 30033, USA","(404) 636-7558",http://ogumc.org/,Church,church,33.8330147,-84.2909296,4.6,42,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJoQ3fKrIH9YgR_N3V4JlrN54,"Bridgepoint Church At Toco Hills","1995 Clairmont Rd, Decatur, GA 30033, USA","(404) 634-6231",http://bridgepointtoco.com/,Church,church,33.8133892,-84.3069578,4.6,9,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJu5jI-yio9YgRVr7gKI0U6Ng,"New Beginning Full Gospel Baptist","923 Valley Brook Rd, Decatur, GA 30033, USA","(404) 508-1400",http://www.newbeginningfgbc.com/,Church,church,33.8061172,-84.2672298,4.7,105,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJa2mJNgeo9YgRK_njeoJTTWM,"Arabic Baptist Church","3715 Lavista Rd, Decatur, GA 30033, USA","(770) 842-1232",http://jesus-saves.org/,Church,church,33.8402849,-84.2643741,5.0,2,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJGVhhanMH9YgRbl9YwZK7uH8,"Sukyo Mahikari","539 Medlock Rd, Decatur, GA 30030, USA","(404) 371-8002",https://www.sukyomahikari.org/,"Association / Organization",association_or_organization,33.7917488,-84.289643,5.0,40,OPERATIONAL,Decatur,GA,30030,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJm914xpEd9YgRJtwGPC7iBfU,"Changing A Generation Full Gospel Baptist Church","923 Valley Brook Rd, Decatur, GA 30033, USA","(404) 284-8865",http://www.cagnow.org/,Church,church,33.806397,-84.2672394,4.7,208,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJi6a1Y4IH9YgRzwF_zhWQSu0,"Atlanta Christian Assembly","756 Jordan Ln, Decatur, GA 30033, USA",,http://atlca.com/,Church,church,33.7989181,-84.277746,4.6,14,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJPWC5P48H9YgRcawmbwX3NPk,"Community Life World Outreach Center","3845 N Druid Hills Rd, Decatur, GA 30033, USA","(678) 705-5683",http://clwoc.com/,Church,church,33.8106627,-84.2765863,5.0,6,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJk375McQG9YgRWugnj69_ZB4,"Trinity Center For Spiritual","1095 Zonolite Rd NE, Atlanta, GA 30306, USA","(404) 296-6064",http://tcsl.life/,Church,church,33.8067445,-84.3447541,4.9,23,OPERATIONAL,Atlanta,GA,30306,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJAQYQ63QH9YgRwjT5jIK9b3c,"North Decatur Presbyterian Church","611 Medlock Rd, Decatur, GA 30033, USA","(404) 636-1429",https://ndpc.org/,Church,church,33.7945039,-84.2897557,4.8,39,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJAyUQ4u8G9YgRsmqJq2tmAP0,"Glenn Memorial United Methodist Church","1660 N Decatur Rd, Atlanta, GA 30307, USA","(404) 634-3936",http://www.glennumc.org/,Church,church,33.7885586,-84.3233353,4.9,45,OPERATIONAL,Atlanta,GA,30307,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJM7m5mE4G9YgRt-FNF7LgIYY,"Japanese Christian Community in Atlanta","2059 Lavista Rd NE, Atlanta, GA 30329, USA","(770) 316-8712",https://jccatlantachurch.org/,Church,church,33.814361,-84.318026,5.0,15,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJK0BL29IH9YgRh152GLUVTsE,"Central Congregational United Church of Christ","2676 Clairmont Rd, Atlanta, GA 30329, USA","(404) 633-4505",http://www.central-ucc.org/,Church,church,33.8337008,-84.313384,4.7,35,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJXyhn1yao9YgR-8uuLCxPhdc,"The River Church","1198 N Valley Brook Rd, Decatur, GA 30033, USA","(470) 492-8280",https://www.riverchurchdecatur.com/,Church,church,33.8135694,-84.2669563,4.9,13,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJbXD2j04G9YgRGO3lkoqZeGw,"Intown Community Church","2059 Lavista Rd NE, Atlanta, GA 30329, USA","(404) 633-8077",https://www.intown.org/,Church,church,33.8146931,-84.31774,4.6,47,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJnRc2kESo9YgRIcCfS1mQFBc,"ATLANTA MEKANE SELAM KIDUS MICHAEL & KIDANE MEHIRET EOTC","260 N Clarendon Ave, Scottdale, GA 30079, USA","(404) 858-0485",http://atlmichaeleotc.org/,Church,church,33.7820851,-84.2636987,4.7,22,OPERATIONAL,Scottdale,GA,30079,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJ7UStNbIH9YgR321UVygNjc0,"Clairmont Presbyterian Church","1994 Clairmont Rd, Decatur, GA 30033, USA","(404) 634-3355",http://www.clairmontpres.org/,Church,church,33.8133377,-84.3081055,4.0,12,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJ5QzcY4wH9YgRvzkTxmUaceI,"University Heights United Methodist Church","1267 Balsam Dr, Decatur, GA 30033, USA","(404) 636-6602",http://www.uhumc.org/,Church,church,33.8171142,-84.2765062,4.6,5,OPERATIONAL,Decatur,GA,30033,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJeVSQWxYH9YgRkRpZZJfqBeQ,"First Baptist Church of Decatur","308 Clairemont Ave, Decatur, GA 30030, USA","(404) 373-1653",http://fbcdecatur.com/,Church,church,33.7787443,-84.2976363,4.5,111,OPERATIONAL,Decatur,GA,30030,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJhUxr78wH9YgR4P5tQwGk3wU,"Greek Orthodox Cathedral of the Annunciation","2500 Clairmont Rd, Atlanta, GA 30329, USA","(404) 633-5870",http://www.atlgoc.org/,Church,church,33.8290238,-84.3091602,4.7,149,OPERATIONAL,Atlanta,GA,30329,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJO-yKQiIH9YgRYEwOgpCjzjg,"Unity Fellowship Church Greater Atlanta","601 W Ponce de Leon Ave, Decatur, GA 30030, USA","(404) 599-8243",http://www.unitywideopen.com/,Church,church,33.7754865,-84.3050493,4.9,8,OPERATIONAL,Decatur,GA,30030,places_of_worship,"2026-05-24 16:47:30",pending,,
ChIJl7du42wP9YgRnoCRd88J9gc,"Buckhead Life Church","4100 Roswell Rd NE, Atlanta, GA 30342, USA","(404) 255-5112",https://www.buckheadlife.org/,Church,church,33.8674649,-84.3816726,4.7,9,OPERATIONAL,Atlanta,GA,30342,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJCVPeYhYP9YgR_acGPJvQsq4,"Buckhead Christian Church","300 W Wieuca Rd NE # A112, Atlanta, GA 30342, USA",,,Church,church,33.8758625,-84.3775565,2.0,1,OPERATIONAL,Atlanta,GA,30342,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJn3nPAGwP9YgRFzGyC62z3OQ,"Lutheran Church of the Ascension, Atlanta","4000 Roswell Rd NE, Atlanta, GA 30342, USA","(404) 255-0224",https://ascension-lcms.com/,Church,church,33.8625513,-84.3813856,4.8,16,OPERATIONAL,Atlanta,GA,30342,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJ6fZk77sP9YgRzig6Xrpaar4,"Holy Spirit Catholic Church","4465 Northside Dr NW, Atlanta, GA 30327, USA","(404) 252-4513",https://hsccatl.com/,Church,church,33.8772297,-84.4116578,4.7,194,OPERATIONAL,Atlanta,GA,30327,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJvTHRihYP9YgRa3do0j9nhko,"Kingdom Hall of Jehovah's Witnesses--Buckhead English, Clairmont, & Buckhead Spanish","258 W Wieuca Rd NE, Atlanta, GA 30342, USA","(404) 255-0030",http://www.jw.org/,Church,church,33.8761601,-84.3781099,4.9,67,OPERATIONAL,Atlanta,GA,30342,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJy_flimIP9YgRjhWjGZHZNO8,"Peachtree Presbyterian Church","3434 Roswell Rd NW, Atlanta, GA 30305, USA","(404) 842-5800",http://www.peachtreechurch.com/,Church,church,33.8477711,-84.3838396,4.7,52,OPERATIONAL,Atlanta,GA,30305,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJ3QAfcmUP9YgR_h8ezZZ2w7U,"Sardis Methodist Church","3725 Powers Ferry Rd NW, Atlanta, GA 30342, USA","(404) 237-6060",http://sardischurch.com/,Church,church,33.8574468,-84.3836913,5.0,6,OPERATIONAL,Atlanta,GA,30342,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJzaY_lr0P9YgRVhPuXKLHrbE,"Northwest Presbyterian Church","4300 Northside Dr NW, Atlanta, GA 30327, USA","(404) 237-5539",http://www.northwestpresbyterianchurch.org/,Church,church,33.8720718,-84.41029,4.8,12,OPERATIONAL,Atlanta,GA,30327,places_of_worship,"2026-05-24 16:47:36",pending,,
ChIJv7F69sEX9YgRJynwD1UtSlA,"The Light of The World","3050 Austell Rd SW, Marietta, GA 30008, USA",,https://lldminfo.org/,"Association / Organization",association_or_organization,33.8797167,-84.5904972,4.8,88,OPERATIONAL,Marietta,GA,30008,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJnWVOOl099YgR3gV775aYAIc,"Trinity Fellowship","2115 Pair Rd SW, Marietta, GA 30008, USA","(770) 741-2191",https://tfmarietta.org/,"Place of Worship",place_of_worship,33.8773038,-84.6160648,5.0,12,OPERATIONAL,Marietta,GA,30008,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJpdBUVL0R9YgR-XlfE8HTaXA,"Hunger Church Atlanta","1528 Austell Rd SE, Marietta, GA 30008, USA",,https://hungerchurchatl.com/,Church,church,33.9154665,-84.5533496,4.6,17,OPERATIONAL,Marietta,GA,30008,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJDZWS5WkQ9YgRwuQgUcYBUrI,"Arc City Church","240 Barber Rd, Marietta, GA 30060, USA","(678) 744-6689",http://arccitychurch.org/contact/,Church,church,33.916259,-84.5460221,4.9,19,OPERATIONAL,Marietta,GA,30060,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJ-1mbPokX9YgR7Rfx0wUaAD8,"Kingdom Hall of Jehovah's Witnesses--Fair Oaks, Smyrna North, & Smyrna South","3448 Hicks Rd Unit A, Marietta, GA 30060, USA","(770) 434-1610",http://www.jw.org/,Church,church,33.870371,-84.5787447,4.9,96,OPERATIONAL,Marietta,GA,30060,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJPV3497wX9YgRpDg40s6A9BQ,"Christ Anglican Church","840 Smyrna Powder Springs Rd SW, Marietta, GA 30060, USA","(678) 837-8068",http://cacmarietta.org/,Church,church,33.881734,-84.5774984,4.7,14,OPERATIONAL,Marietta,GA,30060,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJ3Xmu6R0j9YgRuFwMxhNOH2U,"Grace City Church","4293 Austell Rd, Austell, GA 30106, USA","(770) 792-3535",http://www.gracecityatl.org/,Church,church,33.8490716,-84.6066584,4.9,7,OPERATIONAL,Austell,GA,30106,places_of_worship,"2026-05-24 16:47:43",pending,,
ChIJXbeiBPAX9YgRoogAtcZonEE,"Victory Baptist Church","1440 Mimosa Dr SW, Marietta, GA 30008, USA","(770) 432-5111",http://www.ilovevictory.com/,Church,church,33.8679665,-84.5954521,4.8,6,OPERATIONAL,Marietta,GA,30008,places_of_worship,"2026-05-24 16:47:43",pending,,
